,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,위경도
52,유치원,부전초 병설유치원,부산광역시 부산진구 부전로65번길 25,부산광역시 부산진구 부전동 450-1,35.15495135,129.0531116,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.15495135129.0531116
53,초등학교,가남초등학교,부산광역시 부산진구 엄광로 325,부산광역시 부산진구 가야동 12,35.15451684,129.0440636,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.15451684129.0440636
54,초등학교,가산초등학교,부산광역시 부산진구 엄광로182번길 49,부산광역시 부산진구 가야동 464-99,35.1463446,129.0354733,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.1463446129.0354733
55,초등학교,가야초등학교,부산광역시 부산진구 대학로 16-1,부산광역시 부산진구 가야동 272,35.15386472,129.0365553,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.15386472129.0365553
56,초등학교,가평초등학교,부산광역시 부산진구 가야대로482번길 87,부산광역시 부산진구 가야동 649-19,35.14887656,129.0257663,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.14887656129.0257663
57,초등학교,개금초등학교,부산광역시 부산진구 가야대로443번길 25-10,부산광역시 부산진구 개금동 467-1,35.15452362,129.0195948,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.15452362129.0195948
58,초등학교,개림초등학교,부산광역시 부산진구 백양대로320번길 40,부산광역시 부산진구 개금동 446-14,35.15631983,129.0161767,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.15631983129.0161767
59,초등학교,개원초등학교,부산광역시 부산진구 백양관문로77번길 17,부산광역시 부산진구 개금동 1-18,35.1645759,129.0284098,부산광역시 부산진구청,부산진경찰서,Y,3.0,,2022-03-18,35.1645759129.0284098
60,초등학교,개포초등학교,부산광역시 부산진구 백양대로208번길 9,부산광역시 부산진구 개금동 58,35.15883106,129.0265628,부산광역시 부산진구청,부산진경찰서,Y,3.0,,2022-03-18,35.15883106129.0265628
61,초등학교,개화초등학교,부산광역시 부산진구 개금본동로66번길 12-12,부산광역시 부산진구 개금동 404,35.15857487,129.020698,부산광역시 부산진구청,부산진경찰서,Y,4.0,,2022-03-18,35.15857487129.020698
65,초등학교,동양초등학교,부산광역시 부산진구 백양산로 99,부산광역시 부산진구 부암동 719,35.17669331,129.0307457,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.17669331129.0307457
66,초등학교,동원초등학교,부산광역시 부산진구 백양산로 43,부산광역시 부산진구 당감동 786-2,35.17320132,129.0311197,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.17320132129.0311197
67,초등학교,동평초등학교,부산광역시 부산진구 당감서로65번길 31,부산광역시 부산진구 당감동 705-1,35.16770975,129.0352983,부산광역시 부산진구청,부산진경찰서,Y,6.0,,2022-03-18,35.16770975129.0352983
68,초등학교,부산진초등학교,부산광역시 부산진구 범천로 30,부산광역시 부산진구 범천동 890-1,35.1499593,129.0562654,부산광역시 부산진구청,부산진경찰서,Y,4.0,,2022-03-18,35.1499593129.0562654
69,초등학교,부암초등학교,부산광역시 부산진구 신천대로263번길 26,부산광역시 부산진구 부암동 275,35.16499117,129.0487727,부산광역시 부산진구청,부산진경찰서,Y,3.0,,2022-03-18,35.16499117129.0487727
71,초등학교,선암초등학교,부산광역시 부산진구 엄광로 412,부산광역시 부산진구 범천동 1223-27,35.14936736,129.0488766,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.14936736129.0488766
73,초등학교,성서초등학교,부산광역시 부산진구 중앙번영로 25,부산광역시 부산진구 범천동 851-6,35.14505123,129.0623377,부산광역시 부산진구청,부산진경찰서,Y,3.0,,2022-03-18,35.14505123129.0623377
74,초등학교,성전초등학교,부산광역시 부산진구 전포대로298번길 15,부산광역시 부산진구 전포동 164-8,35.16398992,129.0663626,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.16398992129.0663626
75,초등학교,성지초등학교,부산광역시 부산진구 시민공원로 62,부산광역시 부산진구 범전동 229-1,35.1646683,129.0569618,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.1646683129.0569618
76,초등학교,양동초등학교,부산광역시 부산진구 황령산로605번길 35-10,부산광역시 부산진구 양정동 24,35.1715209,129.0810654,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.1715209129.0810654
77,초등학교,양성초등학교,부산광역시 부산진구 양성로 34,부산광역시 부산진구 양정동 445-386,35.1703567,129.0660935,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.1703567129.0660935
78,초등학교,양정초등학교,부산광역시 부산진구 중앙대로941번길 24,부산광역시 부산진구 양정동 273-8,35.17493602,129.0704415,부산광역시 부산진구청,부산진경찰서,Y,4.0,,2022-03-18,35.17493602129.0704415
79,초등학교,연지초등학교,부산광역시 부산진구 연지로 29,부산광역시 부산진구 연지동 238-4,35.17270999,129.0521358,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.17270999129.0521358
80,초등학교,연학초등학교,부산광역시 부산진구 초읍천로43번길 10,부산광역시 부산진구 초읍동 117-1,35.17660838,129.0462806,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.17660838129.0462806
83,초등학교,주원초등학교,부산광역시 부산진구 복지로 71,부산광역시 부산진구 개금동 565-14,35.147258,129.0208064,부산광역시 부산진구청,부산진경찰서,Y,1.0,,2022-03-18,35.147258129.0208064
84,초등학교,초읍초등학교,부산광역시 부산진구 성지로104번길 26,부산광역시 부산진구 초읍동 540,35.18074569,129.053993,부산광역시 부산진구청,부산진경찰서,Y,2.0,,2022-03-18,35.18074569129.053993
0,어린이집,덕양,부산광역시 북구 함박봉로 27,,35.2101964936,129.0225537611,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2101964936129.0225537611
1,초등학교,덕양초교,부산광역시 북구 함박봉로 42,,35.2092991038,129.023093676,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2092991038129.023093676
2,유치원,화영,부산광역시 북구 덕천로 80,,35.208847471,129.0134022839,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.208847471129.0134022839
3,초등학교,학사초교,부산광역시 북구 용당로15번길 20,,35.2314327983,129.0080647705,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2314327983129.0080647705
4,초등학교,화잠초교,부산광역시 북구 화명대로 97-25,,35.2359554168,129.0173308287,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2359554168129.0173308287
6,초등학교,금창초교,부산광역시 북구 효열로235번길14,,35.2656904598,129.0197455963,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2656904598129.0197455963
8,초등학교,신금초교,부산광역시 북구 효열로42,,35.2508698671,129.0147950054,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2508698671129.0147950054
10,초등학교,구포초교,부산광역시 북구 백양대로1124번길 20,,35.20272144,129.0006960865,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.20272144129.0006960865
11,초등학교,구남초교,부산광역시 북구 구남로14번가길 23,,35.2002922237,128.9935700365,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2002922237128.9935700365
12,초등학교,만덕초교,부산광역시 북구 만덕1로 72,,35.2150426235,129.0288450055,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2150426235129.0288450055
13,초등학교,대천리초교,부산광역시 북구 산성로 87-10,,35.2424129026,129.0226389183,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2424129026129.0226389183
14,초등학교,덕성초교,부산광역시 북구 만덕대로39번길 45,,35.2132191921,129.007989323,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2132191921129.007989323
16,초등학교,백양초교,부산광역시 북구 덕천로 358-1,,35.2090878095,129.0428509968,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2090878095129.0428509968
17,초등학교,백산초교,부산광역시 북구 덕천로259번길 23,,35.2120043157,129.0327519719,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2120043157129.0327519719
18,초등학교,덕천초교,부산광역시 북구 덕천2길 10,,35.2084359361,129.0067753773,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2084359361129.0067753773
20,초등학교,화명초교,부산광역시 북구 대천천길 65,,35.2422726937,129.0180730221,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2422726937129.0180730221
21,초등학교,양천초교,부산광역시 북구 덕천로 132,,35.2095242229,129.0193212362,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2095242229129.0193212362
22,초등학교,포천초교,부산광역시 북구 시랑로 115,,35.1966420605,129.0091030651,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.1966420605129.0091030651
24,초등학교,양덕초교,부산광역시 북구 팽나무로 58,,35.2058949967,129.0118896179,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2058949967129.0118896179
25,초등학교,명덕초교,부산광역시 북구 금곡대로186번길 43,,35.2254595748,129.0118110836,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2254595748129.0118110836
27,초등학교,금곡초교,부산광역시 북구 효열로 174,,35.2618170915,129.0170466978,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2618170915129.0170466978
28,유치원,백산,부산광역시 북구 만덕3로48번다길 21,,35.211101477,129.0275227227,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.211101477129.0275227227
29,유치원,백양,부산광역시 북구 만덕2로 10,,35.2109245971,129.0367689602,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2109245971129.0367689602
30,유치원,새들,부산광역시 북구 의성로122번길 25,,35.209295554,129.0098060669,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.209295554129.0098060669
31,유치원,21세기,부산광역시 북구 금곡대로330번길 20,,35.2377188807,129.015076789,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2377188807129.015076789
32,초등학교,신천초교,부산광역시 북구 모분재로 83,,35.2003819043,129.0086033232,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2003819043129.0086033232
33,초등학교,명진초교,부산광역시 북구 화명신도시로 159,,35.2385589505,129.0104448551,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2385589505129.0104448551
35,초등학교,와석초교,부산광역시 북구 화명대로94번길 83,,35.2307966414,129.0174222852,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2307966414129.0174222852
37,초등학교,용수초교,부산광역시 북구 화명신도시로 53,,35.2291376742,129.0090771474,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2291376742129.0090771474
39,초등학교,금명초교,부산광역시 북구 화명신도시로 197,,35.2417150388,129.010995327,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2417150388129.010995327
41,초등학교,상학초교,부산광역시 북구 상학산복길 191,,35.2186785469,129.0400207956,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2186785469129.0400207956
42,초등학교,신덕초교,부산광역시 북구 함박봉로140번가길 25,,35.2029403301,129.0325760618,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2029403301129.0325760618
44,유치원,두란노,부산광역시 북구 모분재로 151,,35.1966981042,129.012819418,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.1966981042129.012819418
45,초등학교,화정초교,부산광역시 북구 의성로 23,,35.2182045123,129.0099171383,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2182045123129.0099171383
47,어린이집,YMCA,부산광역시 북구 금곡대로616번길 10-9,,35.2598827791,129.0151964593,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2598827791129.0151964593
49,어린이집,서광자연,부산광역시 북구 덕천로381번길 41,,35.2118742133,129.0449681087,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2118742133129.0449681087
50,어린이집,숲속은성,부산광역시 북구 낙동북로772번길 32,,35.1975297734,129.0048760342,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.1975297734129.0048760342
51,어린이집,장선,부산광역시 북구 시랑로114번길 45,,35.1942727859,129.0086859451,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.1942727859129.0086859451
52,어린이집,전원그림,부산광역시 북구 만덕1로104번길 46,,35.2152861637,129.0252590136,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2152861637129.0252590136
53,어린이집,창의글로벌,부산광역시 북구 효열로 276,,35.2675013921,129.0184950821,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2675013921129.0184950821
54,어린이집,햇살가득한,부산광역시 북구 덕천로52번길 25,,35.2073675895,129.0111088377,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.2073675895129.0111088377
55,어린이집,효림,부산광역시 북구 백양대로1016번길 100-47,,35.1983033814,128.9999758645,부산광역시 북구청,부산북부경찰서,Y,,4-9m,2022-06-07,35.1983033814128.9999758645
